koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,label
0,0,8.884922995,169.991686,0.069,2.07004,5385.612499999999,10.51,770.0,83.21,255.76250000000002,5332.0,4.5,0.843,15.264,1
0,0,8.09888906,176.623731,0.018,4.20241,5385.612499999999,8.95,986.0,223.19,255.76250000000002,6214.0,4.442,1.076,15.261,1
0,0,10.00653012,176.96898,0.862,5.344,936.1,3.52,876.0,139.21,71.9,6063.0,4.47,1.001,15.063,1
0,0,17.855221681,146.596466,0.075,7.41287,5385.612499999999,13.16,911.0,163.04,255.76250000000002,6823.0,4.308,1.367,11.353,1
0,0,5.007316661,173.433997,0.344,4.2362,5385.612499999999,6.96,998.0,234.28,255.76250000000002,5865.0,4.563,0.827,15.813,1
0,0,2.211116989,170.150139,0.69,1.6485,724.2,1.85,931.0,177.19,42.6,4500.0,4.656,0.646,15.791,1
0,0,27.9541337,178.73791,0.063,3.95,942.5,1.9,400.0,6.04,25.4,4500.0,4.656,0.646,15.791,1
1,0,12.69104387,137.12594,0.008,3.7727,252.1,2.57,1008.0,244.3,60.2,5869.0,4.024,1.626,12.935,1
1,0,4.409409243,171.89433,0.028,3.8636,5385.612499999999,10.95,1101.0,347.06,85.8,5600.0,4.368,0.975,15.403,0
0,0,16.23947096,175.569907,0.043,4.0374,2590.7,4.14,598.0,30.14,123.8,5191.0,4.564,0.837,15.258,1
0,0,6.308201629,174.047661,0.03,2.9785,1328.5,2.96,819.0,106.44,86.2,5191.0,4.564,0.837,15.258,1
0,0,2.052349884,169.890622,0.437,2.0778,5385.612499999999,13.12,1497.0,1183.18,255.76250000000002,5855.0,4.393,1.08,15.257,1
0,0,9.7704486,175.71372,0.09,2.4517,1897.8,2.23,460.0,10.59,58.0,4196.5,4.73,0.509,15.777,1
0,0,5.169804269,172.63153,0.351,2.153,1037.4,1.66,569.0,24.75,41.4,4196.5,4.73,0.509,15.777,1
0,0,21.22261195,137.57403,0.02,6.5093,366.0,2.48,771.0,83.56,114.9,5945.0,4.213,1.302,12.365,1
0,0,20.09017037,147.97788,0.886,4.154,1432.1,2.25,362.0,4.05,36.9,4196.5,4.73,0.509,15.777,1
0,0,7.11373257,174.32351,0.334,2.1764,807.6,1.16,429.0,8.01,44.4,4196.5,4.855,0.411,15.234,1
0,0,3.306551643,134.37211,0.001,1.8177,509.2,0.91,554.0,22.19,37.8,4196.5,4.855,0.411,15.234,1
0,0,15.36845737,147.38965,0.115,2.4714,756.1,1.11,332.0,2.86,30.9,4196.5,4.855,0.411,15.234,1
0,0,4.093578461,171.00954,0.93,2.5833,538.6,2.85,1182.0,461.07,36.4,6077.0,4.471,0.999,15.399,1
0,0,87.105456694375,178.367,0.964,8.593,685.4,3.43,401.0,6.09,15.4,6077.0,4.471,0.999,15.399,1
0,0,10.8484518,171.80584,0.21,2.9993,1675.6,2.34,499.0,14.66,64.5,4201.0,4.682,0.591,15.058,1
0,0,6.66833241,137.43988,0.644,1.915,362.3,1.18,587.0,28.06,14.2,4201.0,4.682,0.591,15.058,1
0,0,4.082274889,169.6375652,0.093,3.23015,5385.612499999999,10.55,1016.0,251.48,255.76250000000002,5655.0,4.581,0.794,15.198,1
0,0,42.1406089,139.0604,0.045,5.083,895.5,1.85,349.0,3.49,21.6,4500.0,4.656,0.646,15.791,1
0,0,4.617490562,135.04909,0.649,2.2618,575.8,1.62,728.0,66.47,28.1,4500.0,4.656,0.646,15.791,1
0,0,10.19849255,137.92067,0.714,2.4283,634.1,1.75,559.0,23.11,21.4,4500.0,4.656,0.646,15.791,1
1,1,5.795063956,172.697467,0.949,3.2496,1692.9,4.33,950.0,192.74,119.4,5865.0,4.563,0.827,15.289,0
0,0,7.15681552,174.13511,0.45,2.5882,867.0,2.47,782.0,88.23,47.7,5029.0,4.494,0.838,15.46,1
0,0,17.64830851,133.54533,0.653,2.0873,763.3,2.43,579.0,26.49,23.8,5029.0,4.494,0.838,15.46,1
0,0,4.14810719,133.3881,0.093,2.535,175.2,1.08,938.0,182.76,12.9,5029.0,4.494,0.838,15.46,1
0,0,16.51410989,176.11686,0.395,4.1575,973.5,2.72,655.0,43.57,55.9,5527.0,4.488,0.866,15.223,1
0,0,30.1329298,190.38336,0.839,5.172,1015.8,3.14,536.0,19.55,44.8,5527.0,4.488,0.866,15.223,1
0,0,4.79090809,136.31106,0.11,2.603,251.3,1.36,990.0,227.24,21.2,5527.0,4.488,0.866,15.223,1
0,0,31.71981013,142.82083,0.125,4.819,363.4,3.09,743.0,71.97,63.1,5869.0,4.024,1.626,12.935,1
0,0,87.105456694375,198.68664,0.028,4.448,952.5,2.64,360.0,3.97,22.7,5527.0,4.488,0.866,15.223,1
0,0,4.708326451,171.446507,0.061,3.16114,5385.612499999999,10.6,1162.0,431.02,255.76250000000002,5560.0,4.246,1.21,15.113,1
0,1,16.37198661,172.75926,1.901,3.8449,4147.6,56.65125,438.0,8.71,54.5,4196.5,4.656,0.592,15.654,0
0,0,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,5198.0,4.589,0.801,15.651,1
0,0,6.491682808,174.633553,0.535,4.301,5385.612499999999,9.66,1062.0,301.54,255.76250000000002,6123.0,4.413,1.107,15.649,1
1,1,3.044770796,172.01916,1.252,10.0134,1695.0,24.54,1076.0,317.36,203.5,5525.0,4.603,0.753,15.621,0
0,0,3.855603916,170.6787843,0.348,3.2179,5385.612499999999,13.61,1212.0,508.65,255.76250000000002,6033.0,4.46,1.046,15.272,1
0,1,3.855599139,170.67957,0.864,3.183,1030.9,3.57,1158.0,425.74,90.1,5936.0,4.501,0.965,15.054,0
0,0,38.47876629,151.852812,0.003,5.04169,5385.612499999999,13.26,484.0,13.01,255.76250000000002,5510.0,4.539,0.879,13.779,1
1,0,37.601661282,194.713383,0.408,8.30604,5385.612499999999,27.22,606.0,31.86,255.76250000000002,6140.0,4.354,1.096,15.505,0
0,0,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,5609.0,4.481,0.944,15.142,1
1,1,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952.0,194.18,45.4,5931.0,4.479,0.866,15.172,0
0,0,39.6431552,206.596798,0.062,6.5292,5385.612499999999,10.98,472.0,11.74,255.76250000000002,5231.0,4.455,0.9,15.011,1
1,0,51.42598578,173.535933,0.203,12.28915,5385.612499999999,29.66,549.0,21.4,255.76250000000002,6257.0,4.41,1.147,15.631,0
0,0,21.80451611,190.49737,0.751,3.4097,1144.9,2.6,543.0,20.48,49.9,5481.0,4.629,0.708,15.067,1
0,0,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,5196.0,4.593,0.775,15.532,1
0,0,18.11993039,182.61535,0.206,4.2309,1506.9,2.95,563.0,23.77,60.7,5196.0,4.593,0.775,15.532,1
0,0,3.78402867,133.28133,0.691,1.9012,426.1,1.7,949.0,191.78,25.6,5196.0,4.593,0.775,15.532,1
0,0,5.15448142,171.6389,0.933,3.228,697.5,2.94,964.0,204.1,48.1,5431.0,4.457,0.884,15.365,1
0,0,33.80364366,202.259731,0.023,11.4813,5385.612499999999,20.7,745.0,72.71,255.76250000000002,5855.0,3.999,1.796,13.109,0
0,0,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,5897.0,4.531,0.891,15.543,1
1,0,19.974485239,171.6300909,0.886,4.23479,5385.612499999999,26.56,700.0,56.84,255.76250000000002,6108.0,4.471,0.997,15.217,0
0,0,3.166353562,170.966145,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,6007.0,4.47,0.998,15.603,1
1,0,23.899634407,188.982797,1.245,3.81881,5385.612499999999,44.04,652.0,42.8,255.76250000000002,6192.0,4.503,0.924,15.453,0
0,0,3.388012244,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,5553.0,4.221,1.25,15.065,1
0,0,5.83909761,132.09261,0.341,3.1915,273.6,2.06,1097.0,341.48,25.2,5553.0,4.221,1.25,15.065,1
0,0,1.620467654,132.06388,0.271,2.1888,159.6,1.57,1681.0,1893.42,22.7,5553.0,4.221,1.25,15.065,1
0,0,10.6816951,131.55082,0.646,3.605,307.8,2.3,897.0,152.75,21.9,5553.0,4.221,1.25,15.065,1
0,0,6.104849417,169.573477,0.041,4.6912,2090.3,3.18,784.0,89.25,255.76250000000002,5085.0,4.584,0.712,15.017,1
0,0,3.578780566,134.0304187,0.079,2.91089,5385.612499999999,10.43,1145.0,406.6,255.76250000000002,5524.0,4.421,0.994,13.938,1
1,1,3.187067566,171.64976,1.234,3.119,1037.4,23.88,1079.0,319.76,37.2,5450.0,4.552,0.811,15.653,0
0,0,5.826657508,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,5561.0,4.362,1.06,15.843,1
0,0,12.41216347,142.54039,0.021,3.739,611.3,2.58,787.0,90.65,25.6,5561.0,4.362,1.06,15.843,1
0,0,18.74649011,147.13074,0.508,3.895,796.8,3.05,686.0,52.38,26.7,5561.0,4.362,1.06,15.843,1
0,0,20.86021229,180.017757,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,6035.0,4.22,1.257,15.237,1
0,0,42.63427848,141.16954,0.142,6.1998,1719.3,5.22,615.0,33.82,78.7,6035.0,4.22,1.257,15.237,1
0,0,87.105456694375,134.94222,0.147,8.871,1009.6,4.0,484.0,12.94,37.5,6035.0,4.22,1.257,15.237,1
0,0,9.467821474,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,4196.5,4.807,0.458,15.073,1
0,0,0.893040969,134.540342,0.009,1.0981,741.7,1.24,893.0,151.14,87.8,4196.5,4.807,0.458,15.073,1
0,0,4.942783419,136.3294353,0.566,3.25346,5385.612499999999,10.62,1008.0,244.42,255.76250000000002,5514.0,4.459,0.978,13.758,1
0,0,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595.0,29.62,45.1,5537.0,4.549,0.88,15.412,1
0,0,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807.0,100.34,51.0,5344.0,4.365,1.013,15.596,1
0,0,1.04562195,133.91912,0.037,1.8955,213.0,1.45,1710.0,2031.84,25.3,5344.0,4.365,1.013,15.596,1
0,0,5.71462396,132.63866,0.503,2.336,297.8,1.78,971.0,210.16,16.7,5344.0,4.365,1.013,15.596,1
0,0,8.14515981,140.56811,0.965,5.073,446.8,3.43,1050.0,287.91,32.2,5896.0,4.197,1.24,14.925,1
0,0,18.9985279,144.74157,1.3,4.529,430.7,43.17,792.0,93.03,16.9,5896.0,4.197,1.24,14.925,1
0,0,4.24439049,137.06643,0.949,3.282,174.0,2.07,1305.0,686.99,15.1,5896.0,4.197,1.24,14.925,1
0,0,28.5742692,143.8315,0.068,4.9427,824.9,2.32,538.0,19.83,97.1,5551.0,4.508,0.812,13.771,1
0,0,0.445277068,133.52312,1.2962,3.539,186.7,35.74,2562.0,2761.2975000000006,28.9,6167.0,4.444,1.064,15.343,0
1,0,0.379463865,170.2480164,1.246,0.86896,1973.3,56.65125,2797.125,2761.2975000000006,255.76250000000002,5075.0,3.892,1.783,13.787,0
1,0,9.88047978,173.608672,1.02,2.78458,5385.612499999999,23.6,860.0,129.45,255.76250000000002,6113.0,4.512,0.917,15.212,0
0,0,4.6484156,228.323880625,0.968,12.28915,128.4,5.06,2259.0,2761.2975000000006,91.7,6980.0,3.7465000000000015,2.0783750000000003,10.963,0
1,0,17.512014768,174.282592,0.994,1.8248,4511.7,13.66,804.0,98.77,255.76250000000002,6224.0,4.33,1.132,12.336,0
1,0,3.9886021,171.01852,0.06,1.7376,673.5,34.39,2797.125,2761.2975000000006,37.1,4813.0,3.7465000000000015,2.0783750000000003,10.565749999999998,0
1,1,0.525154153,133.744359,1.226,2.1441,747.5,23.61,2073.0,2761.2975000000006,116.1,5582.0,4.497,0.846,15.058,0
0,1,1.303861044,134.212059,1.258,4.0541,598.2,27.85,1610.0,1595.19,140.6,5758.0,4.475,0.902,13.555,0
0,0,0.73452496,133.43108,0.576,6.7,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,13.22,0
0,1,2.55549176,134.50078,1.228,9.083,113.8,23.35,1312.0,701.68,24.3,5948.0,4.508,0.901,14.554,0
1,0,2.947376671,171.522978,1.901,2.0911,433.2,56.65125,2404.0,2761.2975000000006,62.3,7256.5,4.002,2.0783750000000003,10.565749999999998,0
0,0,87.105456694375,142.095338,0.652,11.1899,3487.5,7.67,333.0,2.92,235.7,5873.0,4.293,1.235,13.492,1
1,1,0.890110752,133.2647,0.216,0.8774,321.5,1.25,1372.0,838.42,19.6,4768.0,4.628,0.711,15.723,0
0,1,5.76573396,133.30941,0.708,2.924,248.0,7.47,1964.0,2761.2975000000006,22.2,5772.0,3.7465000000000015,2.0783750000000003,14.313,0
0,0,7.42608123,139.90039,0.097,3.6379,443.3,2.47,1037.0,273.78,37.5,6049.0,4.353,1.176,14.818,1
0,0,15.9868932,137.5964,0.533,4.158,178.5,1.62,803.0,98.51,10.9,6049.0,4.353,1.176,14.818,1
0,1,0.73094589,133.68876,1.169,4.32,250.2,17.12,1922.0,2761.2975000000006,37.5,5901.0,4.553,0.848,15.401,0
0,0,18.92537246,149.49558,0.806,3.9835,640.9,13.92,1171.0,443.58,41.0,4941.0,3.7465000000000015,2.0783750000000003,14.604,1
0,1,0.933749106,134.31831,0.736,4.256,186.2,3.22,2797.125,2761.2975000000006,136.3,6215.0,3.849,2.0783750000000003,13.079,0
0,1,2.037440623,133.59962,0.715,3.442,118.6,1.19,1572.0,1448.05,27.0,6253.0,4.415,1.015,14.187,0
0,0,31.5925809,142.9649,0.283,12.28915,145.1,1.78,688.0,53.09,25.5,5676.0,4.1,1.487,13.29,1
0,0,1.97376085,178.6894194,0.337,1.82542,5385.612499999999,8.78,753.0,76.1,255.76250000000002,4196.5,4.762,0.503,15.715,1
1,1,4.618767792,133.386535,0.766,5.9957,4399.1,7.48,1170.0,442.78,255.76250000000002,6013.0,4.381,1.033,13.652,0
0,0,7.82187328,123.49907,0.005,3.8417,42.2,2.78,2101.0,2761.2975000000006,37.2,7221.0,3.7465000000000015,2.0783750000000003,10.565749999999998,0
0,0,2.785821236,228.323880625,0.893,3.5599,68.9,1.69,1784.0,2388.98,53.6,6202.0,4.026,1.733,10.565749999999998,1
1,0,52.56901867,184.971267,1.197,6.7507,5385.612499999999,56.65125,737.0,69.62,184.3,7240.0,4.178,1.717,10.565749999999998,0
0,1,3.411758679,133.18086,1.213,3.158,570.6,14.71,684.0,51.85,35.6,4196.5,4.71,0.561,15.258,0
1,1,0.525426427,133.187901,0.113,1.0801,324.6,1.45,2069.0,2761.2975000000006,63.6,5791.0,4.575,0.802,14.797,0
0,0,1.269091415,133.343682,0.412,1.4647,340.9,1.41,1331.0,740.47,73.5,5041.0,4.576,0.766,13.999,1
1,1,8.667822346,137.341841,1.276,4.9658,2121.9,56.65125,1303.0,681.39,187.6,6266.0,3.923,1.889,13.03,0
0,0,1.475323222,131.83272,0.136,2.3155,154.9,5.88,2740.0,2761.2975000000006,27.2,4941.0,3.7465000000000015,2.0783750000000003,14.604,1
0,0,4.15246118,134.57991,0.639,2.5755,223.4,7.62,1941.0,2761.2975000000006,24.5,4941.0,3.7465000000000015,2.0783750000000003,14.604,1
0,0,6.7210783,134.7775984,0.576,7.46,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,14.792,0
0,0,8.7348852,135.0818,0.314,4.49,270.7,1.59,890.0,148.62,24.8,5982.0,4.493,0.96,14.794,1
0,1,10.26547688,136.49663,0.69,3.733,399.6,1.81,770.0,83.13,20.1,5699.0,4.553,0.853,15.212,0
1,0,3.305577989,180.68154,1.145,2.5903,5385.612499999999,25.89,1027.0,263.55,39.6,5534.0,4.629,0.707,15.537,0
1,0,4.800653901,134.365782,0.785,9.0419,5385.612499999999,16.91,1347.0,778.45,255.76250000000002,6715.0,4.347,1.241,13.32,0
1,1,15.06649901,140.654788,1.018,5.9885,5385.612499999999,56.44,932.0,177.96,154.6,5751.0,4.028,1.626,13.855,0
1,0,34.82008158,163.015559,0.663,11.1711,5385.612499999999,11.36,459.0,10.49,255.76250000000002,5114.0,4.522,0.784,15.187,0
0,0,0.651784374,133.111707,1.224,2.0141,2779.3,33.65,2090.0,2761.2975000000006,195.2,5555.0,4.375,1.061,14.997,0
0,0,18.95491633,228.323880625,1.228,12.28915,867.5,56.65125,1139.0,397.48,249.3,6362.0,3.761,2.0783750000000003,10.988,0
1,0,4.348866254,228.323880625,1.187,3.2797,625.6,56.65125,2797.125,2761.2975000000006,56.3,4196.5,3.7465000000000015,2.0783750000000003,10.68,0
1,0,47.93094546,179.096467,1.272,2.6897,2144.4,56.65125,905.0,158.41,221.1,7256.5,4.104,1.938,10.565749999999998,0
0,0,3.99751422,228.323880625,0.0303,3.686,32.8,2.98,2203.0,2761.2975000000006,6.1,5066.0,3.7465000000000015,2.0783750000000003,10.733,0
1,1,1.592633181,133.9243804,0.003,5.5605,633.1,1.56,1053.0,290.51,66.9,4506.0,4.626,0.651,15.47,0
0,0,67.5923754,151.75056,0.728,12.249,4158.1,12.1,588.0,28.2,60.9,6038.0,4.082,1.744,13.675,0
0,0,17.02902786,143.33395,0.202,4.645,568.9,2.54,755.0,76.66,29.8,5839.0,4.327,1.067,15.381,1
0,0,6.84619236,132.17265,0.077,3.529,246.8,1.67,1022.0,258.41,17.7,5839.0,4.327,1.067,15.381,1
0,0,67.8321638,125.881,0.027,7.358,507.8,2.39,476.0,12.14,15.5,5839.0,4.327,1.067,15.381,1
0,0,43.1312147,166.26105,0.67,3.198,447.8,2.39,554.0,22.21,11.8,5839.0,4.327,1.067,15.381,1
0,0,1.224866441,133.20824,0.286,1.7086,196.0,1.54,1741.0,2174.33,21.1,5553.0,4.32,1.107,15.376,1
0,0,25.93406406,149.76273,0.014,4.6142,414.5,2.48,695.0,55.1,42.2,5952.0,4.287,1.225,13.703,1
0,0,83.4463485,158.68061,0.058,6.536,503.0,2.73,471.0,11.59,36.1,5952.0,4.287,1.225,13.703,1
0,1,7.04710032,139.79737,1.195,2.926,400.9,25.2,986.0,223.84,24.0,5766.0,4.363,1.068,14.928,0
0,0,12.99204853,136.32016,0.091,6.0175,270.6,2.03,866.0,132.94,38.7,5765.0,4.236,1.242,13.974,1
1,1,11.11620211,133.100575,0.937,4.211,4843.9,8.96,853.0,125.21,115.3,6122.0,4.471,0.996,15.38,0
1,1,1.922861499,134.658644,0.943,3.5734,1916.2,5.09,1392.0,884.12,103.4,5778.0,4.531,0.911,14.942,0
1,1,0.635445336,134.184037,1.253,1.8592,2547.4,19.0,1177.0,451.42,182.2,4196.5,4.7,0.55,15.432,0
1,1,1.665784138,133.863028,1.27,1.8946,2006.2,56.65125,2636.0,2761.2975000000006,148.0,6261.0,3.7465000000000015,2.0783750000000003,11.84,0
1,1,55.6639167,156.35017,1.298,12.28915,3414.4,34.14,434.0,8.38,103.4,5587.0,4.528,0.853,15.593,0
0,0,52.09081627,158.744665,0.065,8.6388,2894.1,7.14,592.0,29.07,243.5,6198.0,4.237,1.324,13.914,1
0,0,7.1548608,228.323880625,0.9848,7.694,780.4,7.41,1482.0,1141.57,24.2,7256.5,4.166,1.739,12.616,0
0,1,2.002779769,228.323880625,0.242,2.231,260.5,1.42,1311.0,696.4,22.2,5346.0,4.44,0.892,14.606,0
0,0,8.18739443,228.323880625,0.377,3.0472,517.6,1.92,782.0,88.36,38.4,5251.0,4.494,0.849,14.138,1
0,0,76.0498163,161.71445,0.015,7.158,445.9,1.75,372.0,4.53,17.4,5251.0,4.494,0.849,14.138,1
0,0,3.341799486,141.35472,0.426,2.9254,178.2,1.67,1356.0,798.41,48.8,5873.0,4.293,1.235,13.492,1
0,0,3.3226948,134.444,0.4722,3.568,78.7,15.33,2797.125,2761.2975000000006,8.6,5234.0,3.7465000000000015,2.0783750000000003,11.899,0
1,1,36.97708808,133.62681,1.246,4.737,1269.9,38.6,602.0,31.08,59.2,5589.0,4.193,1.239,13.698,0
0,0,1.851409163,133.17995,1.1117,10.232,232.5,20.42,2154.0,2761.2975000000006,54.4,7117.0,4.176,1.469,13.473,0
0,1,1.303859704,134.21201,0.674,2.8239,36.7,0.98,2393.0,2761.2975000000006,34.7,6802.0,4.103,1.521,11.558,0
1,1,87.105456694375,146.0588,1.274,5.4126,2931.6,40.15,387.0,5.33,58.1,6148.0,4.346,1.095,13.884,0
0,0,3.749105745,135.10837,0.942,1.9826,182.6,1.68,1160.0,428.25,38.0,5751.0,4.447,0.983,13.333,1
0,0,11.08956602,141.76142,0.02,6.2877,148.1,3.51,1422.0,965.62,38.9,6353.0,3.7465000000000015,2.0783750000000003,12.808,1
0,0,7.24476126,139.10497,0.04,2.3145,58.0,0.65,837.0,116.02,27.2,5370.0,4.494,0.874,11.157,0
0,0,8.70798309,228.323880625,0.063,2.4904,1419.6,2.01,543.0,20.59,28.1,4362.0,4.722,0.554,15.842,1
0,1,14.8623076,228.323880625,0.324,3.161,840.0,1.57,454.0,10.08,14.4,4362.0,4.722,0.554,15.842,0
0,0,4.17634276,228.323880625,0.142,2.335,531.5,1.23,694.0,54.8,14.9,4362.0,4.722,0.554,15.842,1
0,0,27.40229859,133.6284,0.022,6.8491,747.5,3.63,734.0,68.46,79.3,6198.0,4.237,1.324,13.914,1
0,0,3.179267286,228.323880625,0.171,1.0246,200.9,1.21,1101.0,347.01,41.0,5511.0,4.554,0.857,12.55,1
0,0,10.38122447,228.323880625,0.319,2.715,801.5,2.18,672.0,48.37,41.9,5095.0,4.566,0.78,13.562,1
0,0,24.5709023,135.87209,0.945,3.587,764.2,2.82,505.0,15.33,26.3,5095.0,4.566,0.78,13.562,1
0,0,81.221876,184.26164,1.01,4.1135,5385.612499999999,16.59,385.0,5.2,63.0,5619.0,4.536,0.874,15.488,0
0,1,0.817026268,132.835239,0.01,2.0799,1145.5,2.92,1784.0,2386.13,121.1,5619.0,4.536,0.874,15.488,0
0,0,3.024092505,132.4168573,0.424,2.8021,5385.612499999999,12.14,1489.0,1162.54,255.76250000000002,6063.0,4.261,1.358,13.958,1
0,0,1.022678654,133.45422,0.019,1.3712,129.2,1.14,1734.0,2138.47,21.6,5366.0,4.363,1.02,14.803,1
0,0,12.10968709,140.21258,0.924,6.3461,284.7,2.98,1005.0,240.8,33.4,6021.0,4.093,1.458,14.348,1
0,0,4.75796103,137.69636,0.621,4.66,124.5,1.7,1372.0,835.65,20.9,6021.0,4.093,1.458,14.348,1
0,0,20.4972755,147.43894,0.966,8.536,242.9,2.96,843.0,119.42,22.8,6021.0,4.093,1.458,14.348,1
0,1,13.55480534,139.81609,0.497,2.288,48.3,0.62,679.0,50.41,16.5,5370.0,4.494,0.874,11.157,0
1,0,29.74454668,172.386652,0.337,12.28915,5385.612499999999,20.06,455.0,10.1,255.76250000000002,4889.0,4.569,0.788,11.753,0
1,0,14.15402428,140.698466,1.1,4.47001,5385.612499999999,53.25,777.0,86.13,255.76250000000002,5850.0,4.404,1.037,12.932,0
1,1,0.844786082,134.216987,1.297,3.5289,2468.5,35.27,1864.0,2761.2975000000006,245.6,5705.0,4.452,0.915,15.363,0
1,0,0.848483947,133.585301,1.264,1.4451,1907.4,32.11,1908.0,2761.2975000000006,185.0,5941.0,4.504,0.936,15.323,0
1,1,11.99097576,143.28437,1.269,5.7401,2124.3,37.47,880.0,141.63,102.8,6110.0,4.352,1.072,14.977,0
0,0,53.5292702,147.86464,0.346,5.668,1086.1,2.28,348.0,3.48,34.5,4736.0,4.624,0.708,14.887,1
0,0,0.393726813,133.310396,1.1898,2.95,564.6,24.17,2705.0,2761.2975000000006,64.8,6277.0,4.449,1.031,15.025,0
0,0,0.928310036,133.80358,0.181,1.1899,376.2,1.16,1115.0,365.72,22.6,4196.5,4.672,0.602,15.854,1
0,0,13.48457668,136.61808,0.011,5.0197,653.5,3.39,929.0,176.29,80.8,6198.0,4.237,1.324,13.914,1
0,0,31.8841473,160.20696,0.938,6.122,910.0,3.7,563.0,23.82,25.3,5779.0,4.477,0.974,15.368,1
0,0,67.69213907,138.534171,0.5581,12.28915,5385.612499999999,56.65125,1173.0,448.21,255.76250000000002,5355.0,3.7465000000000015,2.0783750000000003,10.7,0
0,0,12.06222962,138.22229,0.392,2.0584,300.2,1.62,750.0,74.8,32.4,5547.0,4.451,0.933,13.581,1
0,0,9.93146307,136.49128,0.037,5.678,398.6,2.41,931.0,177.83,26.2,5782.0,4.28,1.22,15.214,1
0,0,21.85362905,144.32031,0.676,3.439,355.6,1.75,618.0,34.57,23.0,5830.0,4.54,0.876,14.246,1
0,0,8.19345065,138.99617,0.815,5.234,115.4,1.74,1144.0,405.75,15.7,6021.0,4.093,1.458,14.348,1
1,1,19.97867,137.17061,0.923,10.168,944.3,6.85,1351.0,788.02,86.2,7256.5,4.229,1.895,13.849,0
0,0,41.8059544,142.81919,0.029,6.057,434.4,2.02,533.0,19.02,28.3,5907.0,4.445,0.973,14.502,1
1,1,15.45158184,142.21096,0.636,2.406,85.3,2.02,1285.0,643.83,21.0,7256.5,4.08,2.069,11.798,0
1,0,87.105456694375,176.3060152,0.684,5.5418,5385.612499999999,56.65125,554.0,22.33,255.76250000000002,6214.0,4.021,1.583,13.624,0
1,1,3.012476582,135.259271,1.261,3.1424,1138.5,56.65125,2371.0,2761.2975000000006,253.4,7256.5,4.137,2.031,12.403,0
0,0,4.77800306,124.061465,0.02,2.7361,473.0,1.85,932.0,177.79,115.4,5192.0,4.489,0.873,13.04,1
1,0,7.814839231,228.323880625,0.945,3.0122,2010.3,5.33,903.0,156.74,100.0,5887.0,4.499,0.931,15.452,0
1,1,29.7452499,157.38519,0.941,12.28915,778.9,3.6,557.0,22.74,55.9,5334.0,4.372,1.004,15.259,0
0,0,5.32667299,228.323880625,0.043,3.4045,611.4,2.26,1007.0,242.97,34.1,5831.0,4.517,0.921,15.808,1
1,0,0.741057213,131.947273,1.26,1.05299,1996.3,26.67,1730.0,2128.29,251.9,5496.0,4.592,0.776,14.489,0
1,1,2.988085455,133.27252,1.216,3.68,802.8,21.81,1101.0,348.05,48.2,5497.0,4.577,0.809,15.381,0
1,1,2.783883492,133.227846,1.255,2.4546,903.9,56.65125,1934.0,2761.2975000000006,86.1,6028.0,3.835,2.0783750000000003,14.216,0
0,0,0.393727296,178.587454,1.228,3.02,903.5,23.05,2216.0,2761.2975000000006,82.4,5628.0,4.575,0.808,15.856,0
0,0,13.0607936,137.63148,0.718,3.215,236.6,1.45,734.0,68.66,19.4,5830.0,4.54,0.876,14.246,1
1,1,25.9518461,154.88212,1.22,12.28915,1058.5,22.32,521.0,17.37,65.8,5372.0,4.584,0.796,14.576,0
1,1,25.9518536,154.88278,1.25,12.28915,2017.9,24.6,494.0,14.09,79.4,5198.0,4.604,0.742,15.342,0
0,0,5.68628739,135.89269,0.8548,12.28915,5385.612499999999,4.5,1059.0,297.81,255.76250000000002,6052.0,4.442,0.956,14.378,0
1,0,15.663886949,147.395712,0.985,2.4775,5144.4,27.36,1060.0,298.77,175.9,5996.0,3.901,2.0783750000000003,13.439,0
1,0,4.020628573,133.638478,0.827,4.4085,5385.612499999999,16.94,1232.0,543.92,255.76250000000002,6210.0,4.45,1.033,15.472,0
1,0,87.105456694375,228.323880625,1.004,4.87326,5385.612499999999,49.82,379.0,4.89,255.76250000000002,6025.0,4.237,1.367,14.685,0
1,1,2.897432135,228.323880625,0.967,3.1793,1223.7,14.35,2170.0,2761.2975000000006,73.9,5970.0,3.7465000000000015,2.0783750000000003,15.036,0
